,Sample Name,SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,Mineral
62373,Bers-2b_Ol-7 Sc1,39.88,0.0271,0.0416,11.63,0.1938,48.0,0.2745,,,,0.0506,Olivine
62374,Bers-2b_Ol-7 Sc1,40.16,0.0,0.0407,11.7,0.1567,48.0,0.2553,,,,0.0636,Olivine
62375,Bers-2b_Ol-7 Sc1,40.25,0.0078,0.0503,11.73,0.1867,47.98,0.2814,,,,0.0588,Olivine
62376,Bers-2b_Ol-7 Sc1,40.01,0.0068,0.0418,11.65,0.1777,47.72,0.2903,,,,0.0636,Olivine
62377,Bers_K1_ Ol-11 Sc1 ,39.15,0.0389,0.0451,16.52,0.2965,43.62,0.3455,,,,0.0178,Olivine
62378,Bers_K1_ Ol-11 Sc1 ,39.44,0.023,0.0187,15.08,0.2414,44.95,0.3048,,,,0.0285,Olivine
62379,Bers_K1_ Ol-11 Sc1 ,39.36,0.0209,0.0426,13.99,0.2343,45.28,0.2936,,,,0.034,Olivine
62380,Bers_K1_ Ol-11 Sc1 ,39.4,0.0006,0.0413,13.39,0.2443,45.96,0.312,,,,0.0274,Olivine
62381,Bers_K1_ Ol-11 Sc1 ,39.67,0.0076,0.0376,12.95,0.219,46.32,0.302,,,,0.0301,Olivine
62382,Bers_K1_ Ol-11 Sc1 ,39.53,0.0069,0.0452,12.95,0.2068,46.57,0.3127,,,,0.0379,Olivine
62383,Bers_K1_ Ol-11 Sc1 ,39.48,0.0,0.0378,12.75,0.2013,46.46,0.3,,,,0.0384,Olivine
62384,Bers_K1_ Ol-11 Sc1 ,39.46,0.0057,0.0101,13.04,0.2086,46.46,0.3106,,,,0.0325,Olivine
62385,Bers_K1_ Ol-11 Sc1 ,39.69,0.0,0.0383,13.59,0.2145,46.18,0.2919,,,,0.0218,Olivine
62386,Bers_K1_ Ol-11 Sc1 ,39.65,0.03,0.0445,13.78,0.2317,45.82,0.2833,,,,0.0145,Olivine
62387,Bers_K1_ Ol-11 Sc1 ,39.51,0.0308,0.0223,14.36,0.2235,45.38,0.2698,,,,0.0124,Olivine
62388,Bers_K1_ Ol-11 Sc1 ,38.96,0.0184,0.0312,14.85,0.2472,45.19,0.2444,,,,0.0103,Olivine
62389,Bers_K1_ Ol-11 Sc1 ,39.2,0.025,0.0204,15.2,0.2331,44.9,0.2288,,,,0.0226,Olivine
62390,Bers_K1_ Ol-11 Sc1 ,39.22,0.0124,0.0332,15.73,0.2529,44.54,0.2299,,,,0.0127,Olivine
62391,Bers_K1_ Ol-11 Sc1 ,38.96,0.0253,0.013,15.96,0.2403,44.32,0.2099,,,,0.007,Olivine
62392,Bers_K1_ Ol-11 Sc1 ,39.19,0.0147,0.0327,16.41,0.2615,43.85,0.2041,,,,0.0,Olivine
62393,Bers_K1_ Ol-11 Sc1 ,39.18,0.0158,0.0525,16.64,0.2243,43.96,0.1984,,,,0.0,Olivine
62394,Bers_K1_ Ol-11 Sc1 ,38.88,0.015,0.0304,16.81,0.2921,43.59,0.1976,,,,0.0057,Olivine
62395,Bers_K1_ Ol-11 Sc1 ,39.19,0.0142,0.04,17.13,0.2711,43.55,0.1928,,,,0.0,Olivine
62396,Bers_K1_ Ol-11 Sc1 ,38.78,0.0231,0.0379,17.24,0.28,43.33,0.191,,,,0.0171,Olivine
62397,Bers_K1_ Ol-11 Sc1 ,38.93,0.0158,0.0246,17.43,0.2787,43.34,0.1934,,,,0.0232,Olivine
62398,Bers_K1_ Ol-11 Sc1 ,39.1,0.0198,0.0218,17.56,0.2735,42.95,0.1808,,,,0.0076,Olivine
62399,Bers_K1_ Ol-11 Sc1 ,38.93,0.0449,0.0231,17.74,0.2902,43.06,0.1845,,,,0.0049,Olivine
62400,Bers_K1_ Ol-11 Sc1 ,38.8,0.0231,0.0323,17.84,0.253,42.82,0.1879,,,,0.0151,Olivine
62401,Bers_K1_ Ol-11 Sc1 ,39.06,0.0048,0.0179,17.92,0.2922,42.81,0.1831,,,,0.0,Olivine
62402,Bers_K1_ Ol-11 Sc1 ,38.82,0.02,0.0296,18.07,0.261,42.97,0.1779,,,,0.0073,Olivine
62403,Bers_K1_ Ol-11 Sc1 ,38.92,0.0092,0.0346,18.12,0.2583,42.77,0.1796,,,,0.0,Olivine
62404,Bers_K1_ Ol-11 Sc1 ,38.74,0.0334,0.0333,17.99,0.2849,42.68,0.1927,,,,0.0056,Olivine
62405,Bers_K1_ Ol-11 Sc1 ,38.63,0.0385,0.0346,18.11,0.297,42.88,0.1826,,,,0.0052,Olivine
62406,Bers_K1_ Ol-11 Sc1 ,38.75,0.026,0.0186,18.01,0.2734,42.66,0.1904,,,,0.013,Olivine
62407,Bers_K1_ Ol-11 Sc1 ,38.59,0.0248,0.0238,18.13,0.2793,42.96,0.1778,,,,0.005,Olivine
62408,Bers_K1_ Ol-11 Sc1 ,38.6,0.0195,0.0451,18.02,0.3042,42.8,0.1872,,,,0.0108,Olivine
62409,Bers_K1_ Ol-11 Sc1 ,38.66,0.0177,0.0248,18.08,0.3053,42.69,0.1878,,,,0.009,Olivine
62410,Bers_K1_ Ol-11 Sc1 ,38.95,0.0323,0.0304,18.12,0.2622,42.68,0.1699,,,,0.0,Olivine
62411,Bers_K1_ Ol-11 Sc1 ,38.7,0.0353,0.0471,18.16,0.2655,42.95,0.1782,,,,0.0087,Olivine
62412,Bers_K1_ Ol-14 Sc1 ,38.71,0.0288,0.0495,17.94,0.3125,42.58,0.3812,,,,0.0096,Olivine
62413,Bers_K1_ Ol-14 Sc1 ,39.21,0.0513,0.0701,17.82,0.2871,42.65,0.3901,,,,0.0143,Olivine
62414,Bers_K1_ Ol-14 Sc1 ,38.95,0.0068,0.0352,18.09,0.323,42.64,0.3719,,,,0.0043,Olivine
62415,Bers_K1_ Ol-14 Sc1 ,38.81,0.0296,0.0492,17.95,0.3083,42.56,0.3787,,,,0.0,Olivine
62416,Bers_K1_ Ol-14 Sc1 ,38.48,0.0287,0.1079,17.91,0.3318,41.95,0.3603,,,,0.0103,Olivine
62417,Bers_K1_ Ol-14 Sc1 ,38.74,0.0349,0.0391,17.69,0.2958,42.94,0.3613,,,,0.0062,Olivine
62418,Bers_K1_ Ol-14 Sc1 ,39.01,0.0229,0.0405,17.45,0.3241,43.06,0.3451,,,,0.0,Olivine
62419,Bers_K1_ Ol-14 Sc1 ,38.93,0.022,0.0304,17.02,0.2828,43.44,0.3241,,,,0.0019,Olivine
62420,Bers_K1_ Ol-14 Sc1 ,39.04,0.0355,0.04,16.64,0.3082,43.66,0.3147,,,,0.0229,Olivine
62421,Bers_K1_ Ol-14 Sc1 ,39.5,0.0119,0.0356,16.07,0.2876,44.11,0.3054,,,,0.0242,Olivine
62422,Bers_K1_ Ol-14 Sc1 ,39.42,0.0072,0.0224,15.64,0.2879,44.46,0.3048,,,,0.0031,Olivine
62423,Bers_K1_ Ol-14 Sc1 ,39.39,0.008,0.0338,15.1,0.2404,44.97,0.3019,,,,0.0184,Olivine
62424,Bers_K1_ Ol-14 Sc1 ,39.34,0.0112,0.0163,14.71,0.2607,45.37,0.3002,,,,0.0142,Olivine
62425,Bers_K1_ Ol-14 Sc1 ,39.49,0.0136,0.025,14.29,0.2566,45.58,0.3012,,,,0.0234,Olivine
62426,Bers_K1_ Ol-14 Sc1 ,39.35,0.0163,0.0256,14.07,0.2133,45.87,0.3012,,,,0.0382,Olivine
62427,Bers_K1_ Ol-14 Sc1 ,39.31,0.0323,0.0425,13.91,0.1995,45.77,0.2948,,,,0.0313,Olivine
62428,Bers_K1_ Ol-14 Sc1 ,39.48,0.0224,0.0485,13.8,0.2335,45.89,0.2932,,,,0.0104,Olivine
62429,Bers_K1_ Ol-14 Sc1 ,39.61,0.0217,0.0076,13.93,0.2341,45.97,0.3111,,,,0.0186,Olivine
62430,Bers_K1_ Ol-14 Sc1 ,39.5,0.0085,0.0275,13.87,0.2201,45.96,0.2975,,,,0.0212,Olivine
62431,Bers_K1_ Ol-14 Sc1 ,39.59,0.0053,0.0506,14.11,0.2418,45.86,0.3076,,,,0.0408,Olivine
62432,Bers_K1_ Ol-14 Sc1 ,39.18,0.0005,0.0481,14.1,0.2407,45.56,0.2767,,,,0.023,Olivine
62433,Bers_K1_ Ol-14 Sc1 ,39.44,0.0062,0.0028,14.32,0.2577,45.4,0.2895,,,,0.019,Olivine
62434,Bers_K1_ Ol-14 Sc1 ,39.48,0.015,0.0484,14.75,0.2594,45.24,0.2909,,,,0.0313,Olivine
62435,Bers_K1_ Ol-14 Sc1 ,39.43,0.0245,0.0472,14.92,0.2686,45.03,0.268,,,,0.0266,Olivine
62436,Bers_K1_ Ol-14 Sc1 ,39.55,0.0194,0.0249,15.41,0.2643,44.91,0.2516,,,,0.0126,Olivine
62437,Bers_K1_ Ol-14 Sc1 ,39.29,0.0164,0.0474,15.5,0.2723,44.35,0.2459,,,,0.0265,Olivine
62438,Bers_K1_ Ol-14 Sc1 ,38.99,0.0219,0.0277,15.9,0.2615,44.35,0.2367,,,,0.0189,Olivine
62439,Bers_K1_ Ol-14 Sc1 ,39.33,0.0302,0.0472,16.16,0.237,43.85,0.2393,,,,0.0233,Olivine
62440,Bers_K1_ Ol-14 Sc1 ,39.14,0.0189,0.0274,16.46,0.291,43.97,0.2287,,,,0.0404,Olivine
62441,Bers_K1_ Ol-14 Sc1 ,39.18,0.0262,0.0349,16.69,0.2802,43.69,0.2299,,,,0.026,Olivine
62442,Bers_K1_ Ol-14 Sc1 ,39.01,0.0169,0.0248,16.98,0.2535,43.58,0.2335,,,,0.0365,Olivine
62443,Bers_K1_ Ol-14 Sc1 ,38.99,0.0257,0.0326,17.21,0.2805,43.29,0.2201,,,,0.0196,Olivine
62444,Bers_K1_ Ol-14 Sc1 ,38.94,0.0119,0.0418,17.24,0.2815,42.9,0.2148,,,,0.0213,Olivine
62445,Bers_K1_ Ol-14 Sc1 ,39.03,0.0233,0.0377,17.54,0.3042,42.7,0.2079,,,,0.0107,Olivine
62446,Bers_K1_ Ol-14 Sc1 ,39.14,0.0108,0.0556,17.8,0.2797,42.79,0.2172,,,,0.0135,Olivine
62447,Bers_K1_ Ol-14 Sc1 ,38.89,0.0174,0.0251,18.1,0.3072,42.66,0.2211,,,,0.0076,Olivine
62448,Bers_K1_ Ol-14 Sc1 ,38.95,0.0206,0.0445,18.24,0.2995,42.56,0.215,,,,0.0081,Olivine
62449,Bers_K1_ Ol-14 Sc1 ,38.74,0.0236,0.0341,18.3,0.2944,42.3,0.2156,,,,0.0131,Olivine
62450,Bers_K1_ Ol-14 Sc1 ,38.62,0.0166,0.0241,18.54,0.3134,42.57,0.2233,,,,0.0,Olivine
62451,Bers_K1_ Ol-14 Sc1 ,38.46,0.0131,0.0456,18.63,0.322,42.16,0.2132,,,,0.0177,Olivine
62452,Bers_K1_ Ol-14 Sc1 ,38.88,0.0238,0.0465,18.85,0.3207,42.08,0.2069,,,,0.0077,Olivine
62453,Bers_K1_ Ol-14 Sc1 ,38.95,0.0278,0.0301,18.84,0.3257,41.8,0.2001,,,,0.0119,Olivine
62454,Bers_K1_ Ol-14 Sc1 ,38.75,0.0205,0.0578,18.89,0.323,41.77,0.2083,,,,0.0077,Olivine
62455,Bers_K1_ Ol-14 Sc1 ,38.77,0.0201,0.05,19.13,0.3285,41.83,0.2009,,,,0.0191,Olivine
62456,Bers_K1_ Ol-14 Sc1 ,38.79,0.0222,0.0298,19.18,0.3389,41.69,0.2052,,,,0.017,Olivine
62457,Bers_K1_ Ol-14 Sc1 ,38.76,0.0253,0.0374,19.4,0.303,41.81,0.1913,,,,0.0036,Olivine
62458,Bers_K1_ Ol-14 Sc1 ,38.44,0.0219,0.0383,19.32,0.3127,41.64,0.2071,,,,0.0143,Olivine
62459,Bers_K1_ Ol-14 Sc1 ,38.55,0.0284,0.0301,19.5,0.3287,41.56,0.2008,,,,0.0013,Olivine
62460,Bers_K1_ Ol-14 Sc1 ,38.68,0.0222,0.0576,19.59,0.2904,41.55,0.2119,,,,0.0,Olivine
62461,Bers_K1_ Ol-14 Sc1 ,38.49,0.0163,0.0145,19.67,0.298,41.47,0.1942,,,,0.0052,Olivine
62462,Bers_K1_ Ol-14 Sc1 ,38.81,0.0166,0.0234,19.77,0.3214,41.34,0.194,,,,0.0144,Olivine
62463,Bers_K1_ Ol-14 Sc1 ,38.6,0.0222,0.0146,19.98,0.3174,41.3,0.2162,,,,0.0,Olivine
62464,Bers_K1_ Ol-14 Sc1 ,38.56,0.023,0.0621,19.87,0.3456,41.24,0.1964,,,,0.0091,Olivine
62465,Bers_K1_ Ol-14 Sc1 ,38.63,0.0312,0.0389,20.0,0.337,41.13,0.1967,,,,0.0139,Olivine
62466,Bers_K1_ Ol-14 Sc1 ,38.47,0.0242,0.0317,20.14,0.3159,41.36,0.201,,,,0.0,Olivine
62467,Bers_K1_ Ol-14 Sc1 ,38.68,0.0239,0.0319,20.2,0.3179,41.05,0.1978,,,,0.0,Olivine
62468,Bers_K1_ Ol-14 Sc1 ,38.82,0.0313,0.0191,20.3,0.3431,41.18,0.2091,,,,0.0148,Olivine
62469,Bers_K1_ Ol-14 Sc1 ,38.68,0.0,0.0343,20.25,0.3135,41.01,0.1999,,,,0.0128,Olivine
62470,Bers_K1_ Ol-14 Sc1 ,38.66,0.04,0.0363,20.45,0.2715,41.36,0.2044,,,,0.0019,Olivine
62471,Bers_K1_ Ol-14 Sc1 ,38.58,0.0189,0.0243,20.28,0.3244,41.09,0.1971,,,,0.0038,Olivine
62472,Bers_K1_ Ol-14 Sc1 ,38.56,0.0,0.0296,20.42,0.3582,41.03,0.2048,,,,0.0164,Olivine
62473,Bers_K1_ Ol-14 Sc1 ,38.53,0.0123,0.048,20.46,0.3088,41.11,0.207,,,,0.0194,Olivine
62474,Bers_K1_ Ol-14 Sc1 ,38.18,0.032,0.0583,20.14,0.2997,40.68,0.1898,,,,0.0078,Olivine
62475,Bers_K1_Ol-14 core-1 ,38.51,0.0263,0.0205,20.26,0.3391,41.1,0.208,,,,0.0045,Olivine
62476,Bers_K1_Ol-14 core-2,38.43,0.0256,0.0318,20.71,0.3119,40.99,0.2006,,,,0.0,Olivine
62477,Bers_K1_Ol-14 core-3,38.5,0.0272,0.0395,20.66,0.2921,40.87,0.195,,,,0.0145,Olivine
62478,Bers_K1_Ol-14 core-4,38.67,0.0006,0.0421,20.15,0.3452,41.44,0.2116,,,,0.0106,Olivine
62479,Bers_K1_Ol-14 core-5,38.74,0.0255,0.0396,20.5,0.3051,40.96,0.2044,,,,0.0049,Olivine
62480,Bers_K1_Ol-13 Sc1 ,38.81,0.1132,0.2255,17.91,0.3279,42.08,0.5884,,,,0.021,Olivine
62481,Bers_K1_Ol-13 Sc1 ,38.6,0.0406,0.0179,17.74,0.3014,42.63,0.3839,,,,0.0213,Olivine
62482,Bers_K1_Ol-13 Sc1 ,38.6,0.0484,0.0193,17.9,0.2912,42.44,0.3834,,,,0.0134,Olivine
62483,Bers_K1_Ol-13 Sc1 ,38.81,0.022,0.0035,17.69,0.3238,42.66,0.3695,,,,0.0081,Olivine
62484,Bers_K1_Ol-13 Sc1 ,38.71,0.0502,0.0329,17.38,0.3045,43.42,0.3383,,,,0.0144,Olivine
62485,Bers_K1_Ol-13 Sc1 ,38.97,0.0239,0.081,17.04,0.2902,42.72,0.322,,,,0.0328,Olivine
62486,Bers_K1_Ol-13 Sc1 ,38.88,0.0203,0.0158,16.57,0.2588,43.67,0.3078,,,,0.0198,Olivine
62487,Bers_K1_Ol-13 Sc1 ,39.21,0.0087,0.0153,15.43,0.2738,44.64,0.2853,,,,0.0177,Olivine
62488,Bers_K1_Ol-13 Sc1 ,39.49,0.0202,0.023,14.77,0.2522,45.14,0.2976,,,,0.0239,Olivine
62489,Bers_K1_Ol-13 Sc1 ,39.36,0.0166,0.0448,14.17,0.2607,45.52,0.2847,,,,0.0247,Olivine
62490,Bers_K1_Ol-13 Sc1 ,39.45,0.0157,0.0448,13.79,0.2503,45.86,0.2778,,,,0.0366,Olivine
62491,Bers_K1_Ol-13 Sc1 ,39.41,0.0232,0.0093,13.64,0.24,46.0,0.2908,,,,0.0287,Olivine
62492,Bers_K1_Ol-13 Sc1 ,39.54,0.0168,0.0283,13.63,0.2272,45.83,0.2947,,,,0.0245,Olivine
62493,Bers_K1_Ol-13 Sc1 ,39.52,0.0187,0.0515,14.0,0.2041,45.48,0.2902,,,,0.0391,Olivine
62494,Bers_K1_Ol-13 Sc1 ,39.3,0.0217,0.026,14.48,0.2202,45.28,0.2855,,,,0.0203,Olivine
62495,Bers_K1_Ol-13 Sc1 ,39.16,0.0293,0.0521,15.11,0.2566,44.63,0.2718,,,,0.0124,Olivine
62496,Bers_K1_Ol-13 Sc1 ,39.24,0.0179,0.0273,15.65,0.2675,44.18,0.2594,,,,0.011,Olivine
62497,Bers_K1_Ol-13 Sc1 ,39.11,0.0102,0.0211,16.48,0.2677,44.09,0.2488,,,,0.01,Olivine
62498,Bers_K1_Ol-13 Sc1 ,38.88,0.0084,0.0329,16.83,0.2682,43.66,0.2394,,,,0.0,Olivine
62499,Bers_K1_Ol-13 Sc1 ,39.09,0.014,0.0539,17.14,0.2883,43.09,0.2316,,,,0.012,Olivine
62500,Bers_K1_Ol-13 Sc1 ,38.72,0.0216,0.0354,17.78,0.3009,42.9,0.2221,,,,0.0143,Olivine
62501,Bers_K1_Ol-13 Sc1 ,38.75,0.0306,0.0126,18.13,0.2844,42.65,0.2315,,,,0.0,Olivine
62502,Bers_K1_Ol-13 Sc1 ,38.77,0.0252,0.0387,18.42,0.2949,42.39,0.2339,,,,0.0119,Olivine
62503,Bers_K1_Ol-13 Sc1 ,38.8,0.0463,0.0367,18.65,0.2908,42.21,0.2068,,,,0.027,Olivine
62504,Bers_K1_Ol-13 Sc1 ,38.79,0.0145,0.0368,19.09,0.3134,41.99,0.209,,,,0.0057,Olivine
62505,Bers_K1_Ol-13 Sc1 ,38.66,0.0236,0.0546,19.28,0.3117,41.73,0.2163,,,,0.0077,Olivine
62506,Bers_K1_Ol-13 Sc1 ,38.66,0.0349,0.0547,19.36,0.3025,41.75,0.2131,,,,0.0,Olivine
62507,Bers_K1_Ol-13 Sc1 ,38.47,0.0097,0.0604,19.6,0.2851,41.51,0.2058,,,,0.0227,Olivine
62508,Bers_K1_Ol-13 Sc1 ,38.64,0.0103,0.0323,19.65,0.3358,41.47,0.2012,,,,0.0097,Olivine
62509,Bers_K1_Ol-13 Sc1 ,38.44,0.0261,0.0383,19.77,0.302,41.51,0.2027,,,,0.0108,Olivine
62510,Bers_K1_Ol-13 Sc1 ,38.11,0.0247,0.0452,19.86,0.3313,41.43,0.1949,,,,0.0014,Olivine
62511,Bers_K1_Ol-13 Sc1 ,38.55,0.0086,0.0561,19.83,0.296,41.34,0.1993,,,,0.0033,Olivine
62512,Bers_K1_Ol-13 core-1 ,38.29,0.0284,0.0391,19.65,0.317,41.4,0.2123,,,,0.0021,Olivine
62513,Bers_K1_Ol-13 core-2,38.39,0.0226,0.0456,19.58,0.2983,41.46,0.2039,,,,0.0,Olivine
62514,Bers_K1_Ol-13 core-3,38.73,0.0235,0.0497,19.17,0.3018,41.74,0.2152,,,,0.0199,Olivine
62515,Bers_K1_Ol-13 core-4,38.81,0.013,0.0276,19.37,0.3102,41.44,0.2033,,,,0.0103,Olivine
62516,Bers_K1_Ol-18 Sc1 ,38.77,0.0216,0.0183,14.31,0.2458,45.61,0.3282,,,,0.0226,Olivine
62517,Bers_K1_Ol-18 Sc1 ,39.07,0.0286,0.041,13.94,0.2192,45.9,0.3208,,,,0.0227,Olivine
62518,Bers_K1_Ol-18 Sc1 ,38.82,0.0037,0.0278,13.65,0.2184,46.32,0.3086,,,,0.0295,Olivine
62519,Bers_K1_Ol-18 Sc1 ,38.73,0.0164,0.0175,13.64,0.2537,46.2,0.3176,,,,0.0255,Olivine
62520,Bers_K1_Ol-18 Sc1 ,38.57,0.0414,0.0303,13.83,0.231,46.0,0.3087,,,,0.019,Olivine
62521,Bers_K1_Ol-18 Sc1 ,38.49,0.0007,0.0415,14.29,0.2376,45.82,0.284,,,,0.014,Olivine
62522,Bers_K1_Ol-18 Sc1 ,38.58,0.0296,0.0466,14.81,0.2482,45.54,0.2847,,,,0.0314,Olivine
62523,Bers_K1_Ol-18 Sc1 ,38.63,0.0271,0.0488,15.18,0.2653,45.09,0.2822,,,,0.0217,Olivine
62524,Bers_K1_Ol-18 Sc1 ,38.64,0.0245,0.0253,15.85,0.2818,44.77,0.2732,,,,0.0189,Olivine
62525,Bers_K1_Ol-18 Sc1 ,38.4,0.0089,0.0455,16.3,0.2602,44.27,0.2553,,,,0.0185,Olivine
62526,Bers_K1_Ol-18 Sc1 ,38.5,0.023,0.03,16.79,0.2811,43.98,0.238,,,,0.0137,Olivine
62527,Bers_K1_Ol-18 Sc1 ,38.34,0.0374,0.0417,17.25,0.3058,43.51,0.2394,,,,0.0122,Olivine
62528,Bers_K1_Ol-18 Sc1 ,38.07,0.0357,0.0361,17.77,0.3137,43.33,0.2359,,,,0.0206,Olivine
62529,Bers_K1_Ol-18 Sc1 ,38.4,0.0239,0.0433,18.15,0.3159,42.79,0.2212,,,,0.0064,Olivine
62530,Bers_K1_Ol-18 Sc1 ,38.12,0.0261,0.0108,18.31,0.3106,42.63,0.219,,,,0.0013,Olivine
62531,Bers_K1_Ol-18 Sc1 ,38.0,0.0386,0.0155,18.91,0.3277,42.31,0.2086,,,,0.0231,Olivine
62532,Bers_K1_Ol-18 Sc1 ,38.1,0.032,0.0526,19.33,0.3455,42.03,0.1965,,,,0.0023,Olivine
62533,Bers_K1_Ol-18 Sc1 ,38.17,0.0346,0.0379,19.61,0.3446,41.79,0.2096,,,,0.0084,Olivine
62534,Bers_K1_Ol-18 Sc1 ,37.84,0.0307,0.0376,19.96,0.3297,41.64,0.2058,,,,0.0029,Olivine
62535,Bers_K1_Ol-18 Sc1 ,37.96,0.0234,0.0352,20.03,0.3178,41.37,0.2121,,,,0.0204,Olivine
62536,Bers_K1_Ol-18 Sc1 ,37.94,0.0406,0.0209,20.35,0.3599,41.15,0.1968,,,,0.0,Olivine
62537,Bers_K1_Ol-18 Sc1 ,37.95,0.0008,0.0467,20.6,0.3435,40.93,0.1977,,,,0.0086,Olivine
62538,Bers_K1_Ol-18 Sc1 ,37.81,0.0344,0.0571,20.83,0.3874,40.71,0.1908,,,,0.0113,Olivine
62539,Bers_K1_Ol-18 Sc1 ,37.57,0.0181,0.035,20.97,0.3504,40.77,0.201,,,,0.0,Olivine
62540,Bers_K1_Ol-18 Sc1 ,37.56,0.013,0.0256,21.21,0.3509,40.6,0.2023,,,,0.0213,Olivine
62541,Bers_K1_Ol-18 Sc1 ,37.76,0.0324,0.0486,21.33,0.3677,40.39,0.2077,,,,0.0,Olivine
62542,Bers_K1_Ol-18 Sc1 ,37.86,0.0409,0.0319,21.53,0.3362,40.36,0.2016,,,,0.0091,Olivine
62543,Bers_K1_Ol-18 Sc1 ,37.79,0.0034,0.0601,21.62,0.3498,40.09,0.1996,,,,0.0,Olivine
62544,Bers_K1_Ol-18 Sc1 ,37.46,0.0289,0.0408,21.76,0.3594,40.24,0.2118,,,,0.0167,Olivine
62545,Bers_K1_Ol-18 Sc1 ,37.81,0.0392,0.014,21.78,0.3719,40.09,0.2091,,,,0.0168,Olivine
62546,Bers_K1_Ol-18 Sc1 ,37.79,0.0467,0.0337,21.98,0.3691,39.85,0.2055,,,,0.0,Olivine
62547,Bers_K1_Ol-18 Sc1 ,37.45,0.018,0.0402,22.1,0.386,40.05,0.2069,,,,0.0,Olivine
62548,Bers_K1_Ol-18 Sc1 ,37.72,0.0301,0.0373,22.07,0.3609,39.72,0.2007,,,,0.0,Olivine
62549,Bers_K1_Ol-18 Sc1 ,37.62,0.0397,0.0331,22.26,0.3845,39.82,0.2096,,,,0.0111,Olivine
62550,Bers_K1_Ol-18 Sc1 ,37.56,0.0375,0.0186,22.48,0.3778,39.85,0.1974,,,,0.0042,Olivine
62551,Bers_K1_Ol-18 Sc1 ,37.53,0.0226,0.0252,22.19,0.3657,39.62,0.1931,,,,0.0031,Olivine
62552,Bers_K1_Ol-18 Sc1 ,37.45,0.023,0.0353,22.22,0.3793,39.58,0.1972,,,,0.0,Olivine
62553,Bers_K1_Ol-18 Sc1 ,37.59,0.038,0.0293,22.42,0.3949,39.63,0.196,,,,0.0,Olivine
62554,Bers_K1_Ol-18 Sc1 ,37.7,0.0324,0.0007,22.42,0.363,39.52,0.1898,,,,0.0025,Olivine
62555,Bers_K1_Ol-18 Sc1 ,37.6,0.0322,0.0252,22.33,0.3957,39.66,0.2053,,,,0.0046,Olivine
62556,Bers_K1_Ol-18 Sc1 ,37.56,0.0367,0.0515,22.32,0.3649,39.5,0.2059,,,,0.0,Olivine
62557,Bers_K1_Ol-18 Sc1 ,37.78,0.0212,0.0327,22.48,0.3623,39.52,0.2065,,,,0.0,Olivine
62558,Bers_K1_Ol-18 Sc1 ,37.51,0.0332,0.0572,22.59,0.385,39.63,0.1915,,,,0.0033,Olivine
62559,Bers_K1_Ol-18 Sc1 ,37.51,0.0366,0.0308,22.55,0.3655,39.56,0.2035,,,,0.0,Olivine
62560,Bers_K1_Ol-18 Sc1 ,37.48,0.0279,0.0248,22.54,0.3811,39.51,0.2021,,,,0.0,Olivine
62561,Bers_K1_Ol-18 Sc1 ,37.44,0.0008,0.011,22.56,0.3673,39.52,0.2015,,,,0.0025,Olivine
62562,Bers_K1_Ol-18 Sc1 ,38.0,0.0358,0.0381,22.68,0.3495,39.44,0.1992,,,,0.0047,Olivine
62563,Bers_K1_Ol-18 Sc1 ,38.05,0.0371,0.0572,22.64,0.4023,39.47,0.198,,,,0.0069,Olivine
62564,Bers_K1_Ol-18 Sc1 ,37.86,0.0079,0.0122,22.48,0.3613,39.34,0.2097,,,,0.0,Olivine
62565,Bers_K1_Ol-18 Sc1 ,37.5,0.0121,0.048,22.56,0.3692,39.49,0.1943,,,,0.0,Olivine
62566,Bers_K1_Ol-18 Sc1 ,37.8,0.0258,0.0475,22.69,0.3571,39.54,0.2012,,,,0.0033,Olivine
62567,Bers_K1_Ol-18 Sc1 ,37.91,0.0146,0.0616,22.6,0.3744,39.29,0.1996,,,,0.0,Olivine
62568,Bers_K1_Ol-18 Sc1 ,37.5,0.0302,0.0485,22.63,0.3544,39.5,0.1964,,,,0.0122,Olivine
62569,Bers_K1_Ol-18 Sc1 ,37.62,0.0309,0.0328,22.68,0.3813,39.58,0.205,,,,0.0,Olivine
62570,Bers_K1_Ol-18 Sc1 ,37.7,0.0297,0.0465,22.61,0.3394,39.5,0.191,,,,0.0,Olivine
62571,Bers_K1_Ol-18 Sc1 ,37.32,0.0199,0.0487,22.54,0.3904,39.43,0.2004,,,,0.0055,Olivine
62572,Bers_K1_Ol-18 core-1 ,37.55,0.0242,0.0502,22.6,0.3917,39.68,0.2023,,,,0.01,Olivine
62573,Bers_K1_Ol-18 core-2,37.69,0.0198,0.0333,22.54,0.3724,39.73,0.196,,,,0.0,Olivine
62574,Bers_K1_Ol-18 core-4,37.57,0.0358,0.0627,22.42,0.3835,39.6,0.1998,,,,0.0,Olivine
62575,Bers_K1_ Ol-17b Sc1 ,38.16,0.0503,0.2056,17.33,0.3236,43.05,0.4825,,,,0.0253,Olivine
62576,Bers_K1_ Ol-17b Sc1 ,38.11,0.0454,0.0615,16.42,0.2857,44.13,0.366,,,,0.006,Olivine
62577,Bers_K1_ Ol-17b Sc1 ,38.51,0.0329,0.0529,15.82,0.2655,44.34,0.3399,,,,0.0151,Olivine
62578,Bers_K1_ Ol-17b Sc1 ,38.22,0.0347,0.026,15.3,0.2596,44.65,0.3353,,,,0.0216,Olivine
