entity_id,Mineral,method,SiO2,TiO2,Al2O3,Fe2O3,Cr2O3,FeO,MnO,MgO,NiO,CoO,CaO,Na2O,K2O,P2O5,Si,Ti,Al,Fe,Cr,Mn,Mg,Ni,Co,Ca,Na,K,P,O
36382,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36383,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36384,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36385,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36386,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36387,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36388,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36389,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36390,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36391,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36392,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36393,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36394,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36395,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36396,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36397,Mullite,no_info,0.282072991,,0.717926979,,,,,,,,,,,,,,,,,,,,,,,,,
36398,Muscovite,"EMP,SEM",45.77000046,0.680000007,33.16999817,,,2.799999952,,1.409999967,,,0.280000001,1.99000001,7.579999924,,,,,,,,,,,,,,,
36399,Muscovite,"EMP,SEM",45.09999847,1.00999999,32.33000183,,,3.200000048,,2.130000114,,,0.389999986,1.789999962,7.880000114,,,,,,,,,,,,,,,
36400,Muscovite,"EMP,SEM",47.43000031,1.019999981,30.86000061,,,3.440000057,,2.839999914,,,0.610000014,2.00999999,7.389999866,,,,,,,,,,,,,,,
36401,Muscovite,"EMP,SEM",45.97999954,1.429999948,31.11000061,,,2.690000057,,2.980000019,,,,1.139999986,9.149999619,0.02,,,,,,,,,,,,,,
36402,Muscovite,"EMP,SEM",46.56000137,1.190000057,31.39999962,,,2.619999886,,2.049999952,,,0.029999999,1.00999999,8.880000114,0.050000001,,,,,,,,,,,,,,
36403,Muscovite,EMP,48.22999954,0.239999995,32,,,2.470000029,,0.970000029,,,0.07,0.170000002,9.43999958,,,,,,,,,,,,,,,
36404,Muscovite,EMP,48.52000046,0.230000004,33.43999863,,,1.679999948,0.129999995,0.689999998,,,0.039999999,0.529999971,9.300000191,,,,,,,,,,,,,,,
36405,Muscovite,EMP,50.75,1.25,30.39999962,,,2.450000048,0.01,1.929999948,,,0.100000001,0.349999994,9.270000458,,,,,,,,,,,,,,,
36406,Muscovite,EMP,48.83000183,2.24000001,29.87000084,,,2.089999914,0.059999999,2.039999962,,,0.050000001,0.300000012,10.5,,,,,,,,,,,,,,,
36407,Muscovite,EMP,50.68000031,1.769999981,29.80999947,,,2.230000019,0.02,2.079999924,,,0.159999996,0.330000013,10.42000008,,,,,,,,,,,,,,,
36408,Muscovite,EMP,48.93999863,1.419999957,29.54000092,,,2.309999943,0.25999999,2.710000038,,,0.090000004,0.140000001,9.329999924,,,,,,,,,,,,,,,
36423,Na-K-rich aluminosilicate,EMP,19.07999992,1,45.52000046,,0.059999999,13.21000004,0.090000004,12.56999969,,,0.600000024,4.809999943,2.24000001,,,,,,,,,,,,,,,
36424,Na-K-rich aluminosilicate,EMP,24.88999939,0.99000001,35.65000153,,0.159999996,13.15999985,0.059999999,14.27999973,,,2.349999905,5.880000114,1.840000033,,,,,,,,,,,,,,,
36425,Na-K-rich aluminosilicate,EMP,27.54000092,0.579999983,38.88000107,,0.150000006,6.650000095,0.119999997,16.21999931,,,2.369999886,5.25,1.519999981,,,,,,,,,,,,,,,
43480,Na-aluminate Ca-ferrite type,EMP,34.61999893,,40.88999939,,,,,4.369999886,,,1.080000043,17.35000038,,,,,,,,,,,,,,,,
45176,Na-aluminate Ca-ferrite type,no_info,25.41760063,,46.64009857,,,,,2.334959984,,,1.370609999,24.23670006,,,,,,,,,,,,,,,,
36426,Nepheline,EMP,41.75,,32.97000122,1.570000052,,,,,,,1.159999967,16.26000023,6.679999828,,,,,,,,,,,,,,,
36427,Nepheline,EMP,42.20999908,,32.45999908,1.909999967,,,,,,,0.970000029,16.09000015,6.389999866,,,,,,,,,,,,,,,
36428,Nepheline,EMP,42.47000122,,33.09999847,1.919999957,,,,,,,0.949999988,16.28000069,6.019999981,,,,,,,,,,,,,,,
36429,Nepheline,EMP,42.81999969,,32.00999832,2.25999999,,,,,,,0.860000014,16.5,5.809999943,,,,,,,,,,,,,,,
36430,Nepheline,EMP,43.09999847,,31.55999947,2.369999886,,,,,,,0.529999971,16.62000084,5.949999809,,,,,,,,,,,,,,,
36431,Nepheline,EMP,41.83000183,0.129999995,33.77000046,,,1.149999976,,0.050000001,,,1.279999971,13.71000004,9.079999924,0.039999999,,,,,,,,,,,,,,
36432,Nepheline,EMP,41.59999847,0.07,34.65000153,,0.02,0.800000012,0.02,0.119999997,,,2,13.77000046,8.699999809,,,,,,,,,,,,,,,
36433,Nepheline,EMP,42.04000092,0.100000001,34.86000061,,,0.959999979,,0.180000007,,,3.049999952,12.36999989,7.170000076,,,,,,,,,,,,,,,
36434,Nepheline,EMP,42.13999939,0.029999999,35.52000046,,,0.829999983,,0.180000007,,,4.909999847,12.22000027,5.03000021,,,,,,,,,,,,,,,
36435,Nepheline,EMP,42.56999969,,34.43999863,,,0.930000007,,0.170000002,,,3.299999952,13.52000046,6.519999981,,,,,,,,,,,,,,,
36436,Nepheline,EMP,43.24000168,0.059999999,34.34000015,,,0.910000026,,0.209999993,,,4.119999886,12.73999977,6.159999847,,,,,,,,,,,,,,,
36437,Nepheline,EMP,43.29000092,,34.52999878,,0.02,0.449999988,,0.090000004,,,2.230000019,13.52000046,7.369999886,,,,,,,,,,,,,,,
36438,Nepheline,EMP,42.58000183,0.02,33.66999817,,,0.319999993,,0.100000001,,,2.309999943,13.39000034,7.320000172,0.029999999,,,,,,,,,,,,,,
36439,Nepheline,EMP,42.22999954,0.100000001,35.45000076,,,0.50999999,,0.189999998,,,3.599999905,14.28999996,5.480000019,0.029999999,,,,,,,,,,,,,,
36440,Nepheline,EMP,42.40000153,0.109999999,34.34999847,,,1.090000033,,0.180000007,,,4.349999905,13.86999989,3.480000019,,,,,,,,,,,,,,,
36441,Nepheline,EMP,44.65999985,0.079999998,33.20000076,,,1.139999986,,0.159999996,,,3.099999905,14.13000011,3.920000076,,,,,,,,,,,,,,,
36442,Nepheline,no_info,47.09000015,,32.88000107,,,0.959999979,,0.360000014,,,3.710000038,14.07999992,0.75,,,,,,,,,,,,,,,
36443,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36444,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36445,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36446,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36447,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36448,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36449,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36450,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36451,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36452,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36453,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36454,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36455,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36456,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36457,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36458,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36459,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36460,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36461,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36462,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36463,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36464,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36465,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36466,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36467,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36468,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36469,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36470,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36471,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36472,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36473,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36474,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36475,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36476,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36477,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36478,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36479,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36480,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36481,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36482,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36483,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36484,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36485,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36486,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36487,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36488,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36489,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36490,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36491,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36492,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36493,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36494,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36495,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36496,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36497,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36498,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36499,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36500,Nepheline,no_info,42.29669952,,35.88809967,,,,,,,,,21.81520081,,,,,,,,,,,,,,,,
36501,Olivine,EMP,41.52999878,0.02,0.109999999,,,9.68999958,,48.79999924,,,0.230000004,0.01,,,,,,,,,,,,,,,,
36502,Olivine,EMP,41.25,0.02,0.109999999,,,8.970000267,,49.47999954,,,0.200000003,0.01,,,,,,,,,,,,,,,,
36503,Olivine,EMP,41.02000046,0.109999999,0.170000002,,,9.220000267,,49.77000046,,,0.230000004,,,,,,,,,,,,,,,,,
36504,Olivine,EMP,40.68999863,0.150000006,0.119999997,,,8,,51.11000061,,,0.189999998,,,,,,,,,,,,,,,,,
36505,Olivine,EMP,40.61000061,0.129999995,0.119999997,,,7.889999866,,51.90999985,,,0.150000006,0.01,,,,,,,,,,,,,,,,
36506,Olivine,EMP,41.75,0.230000004,0.090000004,,,6.900000095,,51.29000092,,,0.140000001,0.01,,,,,,,,,,,,,,,,
36507,Olivine,EMP,40.59999847,0.07,0.200000003,,,8.31000042,,51.18999863,,,0.170000002,0.029999999,,,,,,,,,,,,,,,,
36508,Olivine,EMP,40.84000015,0.119999997,0.189999998,,,7.570000172,,51.29999924,,,0.129999995,0.02,,,,,,,,,,,,,,,,
36509,Olivine,EMP,40.91999817,0.180000007,0.150000006,,,6.260000229,,52.75999832,,,0.090000004,0.02,,,,,,,,,,,,,,,,
36510,Olivine,EMP,40.20000076,,,,,11.39999962,0.200000003,47.29999924,,,0.209999993,,,,,,,,,,,,,,,,,
36511,Olivine,EMP,39.79999924,,,,,10.60000038,0.180000007,48.79999924,,,0.200000003,,,,,,,,,,,,,,,,,
36512,Olivine,EMP,39.74000168,,,,,13.53999996,0.209999993,45.61000061,0.5,,0.25,,,,,,,,,,,,,,,,,
36513,Olivine,EMP,39.40000153,,,,,12,0.209999993,48.31999969,,,0.219999999,,,,,,,,,,,,,,,,,
36514,Olivine,EMP,40.09999847,,,,,12.10999966,0.239999995,46.70000076,,,0.180000007,,,,,,,,,,,,,,,,,
36515,Olivine,EMP,39.59999847,,,,,14,0.230000004,45.09999847,,,0.200000003,,,,,,,,,,,,,,,,,
36516,Olivine,EMP,39.20000076,,,,,16.39999962,0.270000011,43.59999847,,,0.170000002,,,,,,,,,,,,,,,,,
36517,Olivine,EMP,40.09999847,,,,,12.19999981,0.189999998,46.79999924,0.419999987,,0.239999995,,,,,,,,,,,,,,,,,
36518,Olivine,EMP,39.20000076,,,,,15.80000019,0.270000011,43.20000076,,,0.189999998,,,,,,,,,,,,,,,,,
36519,Olivine,EMP,39,,,,,16,0.270000011,43.50999832,,,0.219999999,,,,,,,,,,,,,,,,,
36520,Olivine,EMP,39.34000015,,,,,14.69999981,0.300000012,44.70000076,0.469999999,,0.150000006,,,,,,,,,,,,,,,,,
36521,Olivine,EMP,39.88999939,,,,,12.80000019,0.239999995,46.20000076,,,0.219999999,,,,,,,,,,,,,,,,,
36522,Olivine,EMP,39.20000076,,,,,14,0.310000002,45.29999924,,,0.200000003,,,,,,,,,,,,,,,,,
36523,Olivine,EMP,39.36000061,,,,,14.94999981,0.25,44.40000153,0.25999999,,0.209999993,,,,,,,,,,,,,,,,,
36524,Olivine,EMP,39.22999954,,,,,14.89999962,0.270000011,44.84999847,0.25,,0.200000003,,,,,,,,,,,,,,,,,
36525,Olivine,EMP,40,,,,,17.5,0.25,46.29999924,,,0.200000003,,,,,,,,,,,,,,,,,
36526,Olivine,EMP,39.81999969,,,,,12.89999962,0.239999995,46.40000153,,,0.180000007,,,,,,,,,,,,,,,,,
36527,Olivine,EMP,38.79999924,,,,,18.79999924,0.270000011,41.29999924,0.340000004,,0.189999998,,,,,,,,,,,,,,,,,
36528,Olivine,EMP,38.09999847,,,,,21.29999924,0.330000013,39.29999924,0.289999992,,0.25,,,,,,,,,,,,,,,,,
36529,Olivine,EMP,39.86000061,,,,,12.5,0.209999993,46.29999924,,,0.180000007,,,,,,,,,,,,,,,,,
36530,Olivine,EMP,39.72999954,,,,,13.5,0.280000001,45.29999924,,,0.219999999,,,,,,,,,,,,,,,,,
36531,Olivine,EMP,40.13999939,,,,,11.5,,47.40000153,,,0.170000002,,,,,,,,,,,,,,,,,
36532,Olivine,EMP,39.77000046,,,,,13.01000023,,45.90000153,,,0.400000006,,,,,,,,,,,,,,,,,
36533,Olivine,EMP,39.84000015,,,,,13.43000031,,45.70000076,,,0.439999998,,,,,,,,,,,,,,,,,
36534,Olivine,EMP,39.59000015,,,,,14.84000015,,44.47000122,,,0.430000007,,,,,,,,,,,,,,,,,
36535,Olivine,EMP,39.45000076,0.02,0.01,,0.050000001,15.39999962,0.170000002,43.29999924,0.540000021,,0.109999999,,,,,,,,,,,,,,,,,
36536,Olivine,EMP,39.63999939,0.02,,,0.02,13,0.170000002,46.43000031,,,0.119999997,,,,,,,,,,,,,,,,,
36537,Olivine,EMP,39.47999954,0.029999999,0.01,,0.029999999,16.75,0.209999993,42.36000061,2.200000048,,0.119999997,,,,,,,,,,,,,,,,,
36538,Olivine,EMP,39.56999969,0.029999999,,,0.029999999,10.06999969,0.209999993,48.33000183,0.550000012,,0.119999997,,,,,,,,,,,,,,,,,
36539,Olivine,EMP,39.40999985,0.02,0.01,,0.059999999,12.44999981,0.219999999,46.83000183,0.25999999,,0.150000006,,,,,,,,,,,,,,,,,
36540,Olivine,EMP,39.81999969,0.01,,,0.050000001,13.13000011,0.159999996,46.02000046,0.340000004,,0.100000001,,,,,,,,,,,,,,,,,
36541,Olivine,EMP,39.97000122,0.01,0.039999999,,0.039999999,11.27000046,0.170000002,47.90000153,0.349999994,,0.109999999,,,,,,,,,,,,,,,,,
36542,Olivine,EMP,39.61000061,,0.02,,0.02,13.78999996,0.200000003,44.84999847,0.529999971,,0.119999997,,,,,,,,,,,,,,,,,
36543,Olivine,EMP,39.88999939,0.01,0.01,,0.050000001,12.90999985,0.200000003,45.83000183,,,0.119999997,,,,,,,,,,,,,,,,,
36544,Olivine,EMP,39.79000092,0.02,,,0.029999999,11.43999958,0.140000001,47.65999985,0.409999996,,0.140000001,,,,,,,,,,,,,,,,,
36545,Olivine,EMP,40.81999969,,0.039999999,,0.540000021,7.460000038,0.090000004,50.52999878,,,0.349999994,,,,,,,,,,,,,,,,,
36546,Olivine,EMP,40.72999954,,0.039999999,,0.360000014,7.71999979,0.119999997,50.56000137,,,0.370000005,,,,,,,,,,,,,,,,,
36547,Olivine,EMP,40.18000031,,0.039999999,,0.50999999,7.570000172,0.109999999,49.79999924,,,0.360000014,,,,,,,,,,,,,,,,,
36548,Olivine,EMP,39.63999939,,0.039999999,,0.370000005,8.25,0.140000001,49.29999924,,,0.310000002,,,,,,,,,,,,,,,,,
36549,Olivine,EMP,40.20999908,,0.07,,0.319999993,8.18999958,0.109999999,49.38000107,,,0.330000013,,,,,,,,,,,,,,,,,
36550,Olivine,EMP,40.06999969,,0.029999999,,0.219999999,8.649999619,0.140000001,49.27000046,0.170000002,,0.300000012,,,,,,,,,,,,,,,,,
36551,Olivine,EMP,40.90999985,,,,,8.920000076,0.150000006,49.63999939,0.379999995,,0.270000011,,,,,,,,,,,,,,,,,
36552,Olivine,EMP,40.97000122,,0.029999999,,0.140000001,8.659999847,0.109999999,49.54999924,0.129999995,,0.25,,,,,,,,,,,,,,,,,
36553,Olivine,EMP,40.77999878,,0.039999999,,0.600000024,6.690000057,0.090000004,50.49000168,,,0.540000021,,,,,,,,,,,,,,,,,
36554,Olivine,EMP,41.06000137,,0.039999999,,0.589999974,6.929999828,0.109999999,50.68000031,,,0.5,,,,,,,,,,,,,,,,,
36555,Olivine,EMP,40.66999817,,0.029999999,,0.540000021,7.309999943,0.109999999,50.52999878,,,0.449999988,,,,,,,,,,,,,,,,,
36556,Olivine,EMP,40.25,,0.039999999,,0.439999998,7.949999809,0.109999999,49.79000092,,,0.439999998,,,,,,,,,,,,,,,,,
36557,Olivine,EMP,41.13000107,,0.039999999,,0.379999995,7.789999962,0.100000001,50.24000168,0.039999999,,0.389999986,,,,,,,,,,,,,,,,,
36558,Olivine,EMP,40.02999878,,0.07,,0.439999998,8.31000042,0.129999995,49.45999908,0.029999999,,0.349999994,,,,,,,,,,,,,,,,,
36559,Olivine,EMP,40.18999863,,0.029999999,,0.25,8.579999924,0.129999995,49.75999832,0.280000001,,0.319999993,,,,,,,,,,,,,,,,,
36560,Olivine,EMP,40.63999939,,0.039999999,,0.170000002,8.630000114,0.119999997,49.40000153,0.340000004,,0.340000004,,,,,,,,,,,,,,,,,
36561,Olivine,EMP,41.27000046,,,,,8.229999542,0.119999997,50.56000137,,,0.119999997,,,,,,,,,,,,,,,,,
36562,Olivine,EMP,40.77999878,,0.100000001,,1.00999999,7.25,0.109999999,49.99000168,,,0.159999996,,,,,,,,,,,,,,,,,
36563,Olivine,EMP,41.08000183,,0.109999999,,0.689999998,8.069999695,0.119999997,49.86999893,,,0.25999999,,,,,,,,,,,,,,,,,
36564,Olivine,EMP,41.11000061,,0.090000004,,0.49000001,8.359999657,0.129999995,49.45999908,,,0.330000013,,,,,,,,,,,,,,,,,
36565,Olivine,EMP,40.47999954,,0.170000002,,0.479999989,8.819999695,0.109999999,48.54000092,0.170000002,,0.300000012,,,,,,,,,,,,,,,,,
36566,Olivine,EMP,40.83000183,,0.119999997,,0.389999986,8.81000042,0.109999999,48.31000137,0.219999999,,0.300000012,,,,,,,,,,,,,,,,,
36567,Olivine,EMP,41.95000076,,0.039999999,,0.550000012,6.769999981,0.079999998,50.36000061,,,0.370000005,,,,,,,,,,,,,,,,,
36568,Olivine,EMP,40.36999893,,0.059999999,,0.629999995,7.440000057,0.100000001,49.13000107,,,0.379999995,,,,,,,,,,,,,,,,,
36569,Olivine,EMP,41.11000061,,0.090000004,,0.550000012,7.849999905,0.100000001,49.81000137,,,0.349999994,,,,,,,,,,,,,,,,,
36570,Olivine,EMP,41.04999924,,0.039999999,,0.25999999,7.920000076,0.140000001,48.70000076,,,0.340000004,,,,,,,,,,,,,,,,,
36571,Olivine,EMP,41.06000137,,0.039999999,,0.289999992,8.140000343,0.109999999,48.61000061,0.129999995,,0.360000014,,,,,,,,,,,,,,,,,
36572,Olivine,EMP,41.52000046,,0.050000001,,0.209999993,8.270000458,0.119999997,49.08000183,0.039999999,,0.340000004,,,,,,,,,,,,,,,,,
36573,Olivine,EMP,40.18999863,,0.059999999,,0.209999993,8.510000229,0.119999997,48.84000015,0.25999999,,0.289999992,,,,,,,,,,,,,,,,,
36574,Olivine,EMP,41.24000168,,0.039999999,,0.119999997,8.460000038,0.129999995,48.75999832,0.340000004,,0.289999992,,,,,,,,,,,,,,,,,
36575,Olivine,EMP,41.45000076,,0.050000001,,0.699999988,6.670000076,0.119999997,50.47000122,,,0.569999993,,,,,,,,,,,,,,,,,
36576,Olivine,EMP,40.59000015,,0.07,,0.660000026,7.099999905,0.109999999,50.75999832,,,0.529999971,,,,,,,,,,,,,,,,,
36577,Olivine,EMP,40.79999924,,0.07,,0.589999974,7.380000114,0.109999999,50.99000168,,,0.529999971,,,,,,,,,,,,,,,,,
36578,Olivine,EMP,40.54999924,,0.090000004,,0.449999988,8.43999958,0.129999995,50.31999969,,,0.419999987,,,,,,,,,,,,,,,,,
36579,Olivine,EMP,40.13999939,,,,0.330000013,8.869999886,0.119999997,49.72999954,,,0.409999996,,,,,,,,,,,,,,,,,
36580,Olivine,EMP,40.18999863,,0.079999998,,0.219999999,9.470000267,0.140000001,50.08000183,,,0.319999993,,,,,,,,,,,,,,,,,
36581,Olivine,EMP,41.15999985,,,,,8.289999962,0.129999995,49.38999939,0.209999993,,0.270000011,,,,,,,,,,,,,,,,,
36582,Olivine,EMP,40.36000061,,0.170000002,,0.430000007,8.890000343,0.140000001,50,,,0.07,,,,,,,,,,,,,,,,,
36583,Olivine,EMP,40.68000031,,0.150000006,,0.330000013,9.229999542,0.140000001,49.27999878,,,0.119999997,,,,,,,,,,,,,,,,,
36584,Olivine,EMP,40.83000183,,0.100000001,,0.280000001,9.529999733,0.159999996,49.02000046,,,0.109999999,,,,,,,,,,,,,,,,,
36585,Olivine,EMP,40.97999954,,0.109999999,,0.25,9.699999809,0.150000006,49.11000061,0.100000001,,0.129999995,,,,,,,,,,,,,,,,,
36586,Olivine,EMP,40.79000092,,,,0.180000007,9.800000191,0.159999996,48.58000183,0.230000004,,0.159999996,,,,,,,,,,,,,,,,,
36587,Olivine,EMP,40.90999985,,0.100000001,,0.200000003,9.649999619,0.150000006,49.11000061,,,0.140000001,,,,,,,,,,,,,,,,,
36588,Olivine,EMP,40.06000137,,,,0.140000001,10.19999981,0.150000006,48.18999863,0.360000014,,0.159999996,,,,,,,,,,,,,,,,,
36589,Olivine,EMP,40.06999969,,,,0.579999983,7.909999847,0.150000006,51.11000061,,,0.150000006,,,,,,,,,,,,,,,,,
36590,Olivine,EMP,40.20000076,,,,0.430000007,8.550000191,0.129999995,50.43999863,,,0.209999993,,,,,,,,,,,,,,,,,
36591,Olivine,EMP,40.38000107,,,,0.340000004,8.979999542,0.119999997,50.34999847,,,0.270000011,,,,,,,,,,,,,,,,,
36592,Olivine,EMP,39.77999878,,0.109999999,,0.340000004,9.18999958,0.129999995,50.08000183,,,0.289999992,,,,,,,,,,,,,,,,,
36593,Olivine,EMP,40.24000168,,,,0.270000011,9.18999958,0.140000001,49.45999908,,,0.280000001,,,,,,,,,,,,,,,,,
36594,Olivine,EMP,40.61999893,,,,0.189999998,9.479999542,0.140000001,49.45999908,0.230000004,,0.25999999,,,,,,,,,,,,,,,,,
36595,Olivine,EMP,41.11999893,,0.059999999,,0.620000005,7.480000019,0.109999999,50.74000168,,,0.319999993,,,,,,,,,,,,,,,,,
36596,Olivine,EMP,40.25999832,,0.079999998,,0.579999983,7.599999905,0.100000001,50.74000168,,,0.389999986,,,,,,,,,,,,,,,,,
36597,Olivine,EMP,40.93000031,,0.07,,0.620000005,7.690000057,0.109999999,50.43000031,,,0.379999995,,,,,,,,,,,,,,,,,
36598,Olivine,EMP,41.16999817,,0.079999998,,0.529999971,8.220000267,0.109999999,50.13999939,,,0.340000004,,,,,,,,,,,,,,,,,
36599,Olivine,EMP,40.86000061,,,,0.270000011,9.010000229,0.129999995,49.47999954,,,0.349999994,,,,,,,,,,,,,,,,,
