,entity_id,Mineral,method,SiO2,TiO2,Al2O3,Cr2O3,FeOt,MnO,MgO,NiO,CoO,CaO,Na2O,K2O,P2O5,NN_Labels,NN_Labels_Test
9005,52738,Olivine,EMP,40.76,0.02,0.09,0.1,4.9,0.08,50.12,1.34,,0.18,0.04,0.01,0.01,Olivine,Olivine
9006,52739,Olivine,EMP,40.38,0.03,0.05,0.04,7.72,0.11,49.95,0.62,,0.14,0.03,0.01,0.01,Olivine,Olivine
9007,52740,Olivine,EMP,40.88,0.07,0.06,0.09,6.42,0.1,49.07,1.26,,0.17,0.04,0.01,0.02,Olivine,Olivine
9008,52741,Olivine,EMP,40.44,0.01,0.1,0.12,4.56,0.12,53.88,0.36,,0.2,0.01,0.0,0.01,Olivine,Olivine
9009,52742,Olivine,EMP,40.32,0.02,0.04,0.07,5.22,0.18,53.34,0.12,,0.19,0.01,0.01,0.01,Olivine,Olivine
9010,52743,Olivine,EMP,40.95,0.02,0.04,0.13,1.85,0.15,55.93,0.05,,0.17,0.01,0.0,0.02,Olivine,Olivine
9011,52744,Olivine,EMP,40.72,0.02,0.32,0.03,8.37,0.16,50.27,0.66,,0.26,0.01,0.0,0.01,Olivine,Olivine
9027,54182,Olivine,EMP,40.62,0.01,0.11,0.04,8.15,0.22,50.41,0.12,,0.29,0.0,0.0,,Olivine,Olivine
9028,54183,Olivine,EMP,38.73,0.04,0.1,0.03,7.74,0.19,45.01,7.55,,0.27,0.0,0.0,,Olivine,Olivine
9029,54184,Olivine,EMP,40.36,0.03,0.11,0.06,5.4,0.16,48.19,3.24,,0.26,0.0,0.0,,Olivine,Olivine
9030,54185,Olivine,EMP,40.26,0.03,0.1,0.11,9.3,0.16,47.84,1.29,,0.31,0.0,0.0,,Olivine,Olivine
9031,54186,Olivine,EMP,41.45,0.03,0.07,0.13,6.11,0.15,51.54,0.39,,0.27,0.0,0.0,,Olivine,Olivine
9032,55669,Olivine,EMP,40.4,0.02,0.0,0.08,8.06,0.0,51.6,,,0.14,0.0,0.0,0.0,Olivine,Olivine
9033,55825,Olivine,EMP,40.52,0.0,0.12,0.16,10.04,0.13,48.92,,,0.2,0.0,0.01,,Olivine,Olivine
9034,55826,Olivine,EMP,40.79,0.04,0.13,0.04,10.12,0.13,48.57,,,0.23,0.03,0.0,,Olivine,Olivine
9035,55827,Olivine,EMP,40.75,0.01,0.11,0.13,9.76,0.12,48.37,,,0.2,0.15,0.0,,Olivine,Olivine
9036,55828,Olivine,EMP,40.81,0.01,0.11,0.07,10.33,0.14,48.71,,,0.25,0.0,0.0,,Olivine,Olivine
9037,55829,Olivine,EMP,40.44,0.01,0.07,0.15,11.67,0.15,46.83,,,0.29,0.01,0.01,,Olivine,Olivine
9038,55830,Olivine,EMP,40.42,0.04,0.08,0.22,11.06,0.19,48.04,,,0.29,0.0,0.0,,Olivine,Olivine
9039,56073,Olivine,EMP,42.4,0.0,0.16,0.0,0.0,0.05,56.8,,,0.21,0.02,0.0,,Olivine,Olivine
9040,56074,Olivine,EMP,43.1,0.0,0.22,0.0,0.0,0.12,56.2,,,0.22,0.04,0.0,,Olivine,Olivine
9041,56075,Olivine,EMP,42.5,0.0,0.15,0.0,0.0,0.06,56.9,,,0.18,0.02,0.0,,Olivine,Olivine
9042,56076,Olivine,EMP,42.3,0.0,0.2,0.0,0.0,0.07,57.5,,,0.14,0.03,0.0,,Olivine,Olivine
9043,56077,Olivine,EMP,41.9,0.0,0.18,0.0,6.52,0.01,51.5,,,0.33,0.03,0.0,,Olivine,Olivine
9044,56078,Olivine,EMP,41.5,0.0,0.21,0.0,8.09,0.05,50.8,,,0.31,0.02,0.0,,Olivine,Olivine
9045,56079,Olivine,EMP,41.9,0.0,0.2,0.0,6.77,0.03,51.3,,,0.32,0.01,0.0,,Olivine,Olivine
9046,56080,Olivine,EMP,41.1,0.0,0.27,0.0,9.37,0.03,48.8,,,0.34,0.05,0.0,,Olivine,Olivine
9047,56132,Olivine,EMP,31.02,0.19,0.02,0.0,62.47,0.0,5.4,,,0.65,0.01,0.02,,Olivine,Magnetite
9048,56133,Olivine,EMP,31.19,0.28,0.05,0.0,62.11,0.0,5.57,,,0.82,0.01,0.03,,Olivine,Magnetite
9049,56134,Olivine,EMP,30.69,0.27,0.03,0.0,62.64,0.0,4.88,,,0.86,0.01,0.03,,Olivine,Magnetite
9051,57399,Olivine,EMP,33.12,0.04,0.05,0.0,51.39,0.0,15.39,,,0.38,0.0,0.0,,Olivine,Olivine
9052,57468,Olivine,EMP,40.3,0.02,0.13,0.09,11.25,0.12,48.3,,,0.27,0.0,0.0,,Olivine,Olivine
9053,57469,Olivine,EMP,40.3,0.0,0.06,0.12,12.2,0.15,47.3,,,0.17,0.0,0.0,,Olivine,Olivine
9054,57470,Olivine,EMP,40.2,0.11,0.03,0.14,10.41,0.1,49.5,,,0.29,0.0,0.0,,Olivine,Olivine
9055,57471,Olivine,EMP,40.3,0.06,0.04,0.04,11.7,0.13,48.3,,,0.17,0.0,0.0,,Olivine,Olivine
9059,57511,Olivine,EMP,40.47,0.0,0.05,0.0,8.16,0.11,49.31,,,0.17,0.0,0.0,,Olivine,Olivine
9061,57513,Olivine,EMP,40.04,0.0,0.04,0.0,10.36,0.11,47.84,,,0.19,0.0,0.0,,Olivine,Olivine
9062,57514,Olivine,EMP,40.46,0.0,0.05,0.0,10.44,0.12,48.3,,,0.16,0.0,0.0,,Olivine,Olivine
9064,57516,Olivine,EMP,40.3,0.0,0.04,0.0,12.13,0.13,46.94,,,0.21,0.0,0.0,,Olivine,Olivine
9069,57655,Olivine,EMP,40.18071985,0.0,0.102080116,0.0,12.94823593,0.22727543,45.92682117,,,0.449168528,0.0,0.0,0.0,Olivine,Olivine
9070,57656,Olivine,EMP,39.73692273,0.0,0.201905276,0.0,15.50854703,0.210717344,43.58361825,,,0.444207449,0.0,0.0,0.0,Olivine,Olivine
9071,57657,Olivine,EMP,37.62858498,0.0,0.09588343,0.0,24.59472042,0.2268213,36.61876207,,,0.316426603,0.0,0.0,0.0,Olivine,Olivine
9072,57658,Olivine,EMP,37.21781554,0.0,0.095409758,0.0,23.93534744,0.2389773,37.79579505,,,0.419817905,0.0,0.0,0.0,Olivine,Olivine
9073,57659,Olivine,EMP,39.24822684,0.0,0.099413449,0.0,17.65397989,0.235171893,41.8972306,,,0.328076082,0.0,0.0,0.0,Olivine,Olivine
9074,57660,Olivine,EMP,38.66201474,0.0,0.099112035,0.0,19.41637437,0.24825057,40.82978431,,,0.436108509,0.0,0.0,0.0,Olivine,Olivine
9075,57661,Olivine,EMP,38.33395858,0.0,0.098868439,0.0,19.92602438,0.233882621,40.65125793,,,0.435036648,0.0,0.0,0.0,Olivine,Olivine
9076,57662,Olivine,EMP,39.64029717,0.0,0.200215422,0.0,16.36637364,0.236814236,42.50644495,,,0.440489638,0.0,0.0,0.0,Olivine,Olivine
9077,57663,Olivine,EMP,38.80846473,0.0,0.200184509,0.0,16.92811727,0.194993377,42.73731151,,,0.440421627,0.0,0.0,0.0,Olivine,Olivine
9078,57664,Olivine,EMP,39.23625286,0.0,0.199361348,0.0,16.85850862,0.221933213,41.53694459,,,0.328957955,0.0,0.0,0.0,Olivine,Olivine
9079,57665,Olivine,EMP,39.22220089,0.0,0.09905185,0.0,18.98577978,0.261883142,40.57002882,,,0.217921841,0.0,0.0,0.0,Olivine,Olivine
9080,57666,Olivine,EMP,38.41270996,0.0,0.293644503,0.0,21.38253838,0.258788858,38.77495599,,,0.215346982,0.0,0.0,0.0,Olivine,Olivine
9081,57667,Olivine,EMP,38.53236197,0.0,0.19696427,0.0,20.54216019,0.287784966,39.55798251,,,0.216668424,0.0,0.0,0.0,Olivine,Olivine
9082,57668,Olivine,EMP,38.37287431,0.0,0.098668903,0.0,20.02487122,0.31579081,40.02309139,,,0.217079328,0.0,0.0,0.0,Olivine,Olivine
9083,57669,Olivine,EMP,38.69992644,0.0,0.196049273,0.0,20.72303879,0.286448061,38.90916616,,,0.323492837,0.0,0.0,0.0,Olivine,Olivine
9084,57670,Olivine,EMP,36.70788186,0.0,0.094674569,0.0,28.55446642,0.28983269,33.3124299,,,0.208291479,0.0,0.0,0.0,Olivine,Olivine
9085,57671,Olivine,EMP,37.81916411,0.0,0.19508143,0.0,22.2703935,0.339326124,37.94582545,,,0.321895839,0.0,0.0,0.0,Olivine,Olivine
9086,57672,Olivine,EMP,36.89001906,0.0,0.095144325,0.0,27.22111235,0.436906174,34.15479702,,,0.31398747,0.0,0.0,0.0,Olivine,Olivine
9087,57673,Olivine,EMP,36.78138814,0.0,0.190306742,0.0,27.0895936,0.436947714,34.15804441,,,0.314017323,0.0,0.0,0.0,Olivine,Olivine
9088,59033,Olivine,EMP,39.0,0.03,0.0,0.0,19.7,0.28,42.1,,,0.39,0.0,0.0,0.08,Olivine,Olivine
9089,59034,Olivine,EMP,38.5,0.03,0.0,0.0,20.7,0.3,40.9,,,0.43,0.0,0.0,0.07,Olivine,Olivine
9090,59035,Olivine,EMP,39.1,0.03,0.0,0.0,21.2,0.29,41.1,,,0.41,0.0,0.0,0.03,Olivine,Olivine
9091,59036,Olivine,EMP,38.8,0.02,0.0,0.0,19.9,0.29,41.7,,,0.4,0.0,0.0,0.13,Olivine,Olivine
9092,59037,Olivine,EMP,39.2,0.03,0.0,0.0,17.9,0.28,43.6,,,0.41,0.0,0.0,0.13,Olivine,Olivine
9093,59038,Olivine,EMP,39.3,0.03,0.0,0.0,18.4,0.28,43.3,,,0.36,0.0,0.0,0.12,Olivine,Olivine
9094,59039,Olivine,EMP,39.2,0.02,0.0,0.0,19.1,0.27,42.6,,,0.4,0.0,0.0,0.06,Olivine,Olivine
9095,59040,Olivine,EMP,39.5,0.02,0.0,0.0,18.4,0.25,43.5,,,0.4,0.0,0.0,0.11,Olivine,Olivine
9096,59041,Olivine,EMP,39.3,0.02,0.0,0.0,18.6,0.26,43.0,,,0.41,0.0,0.0,0.06,Olivine,Olivine
9097,59042,Olivine,EMP,39.0,0.03,0.0,0.0,18.4,0.26,42.8,,,0.39,0.0,0.0,0.14,Olivine,Olivine
9098,59043,Olivine,EMP,38.9,0.0,0.0,0.0,18.2,0.24,42.6,,,0.37,0.0,0.0,,Olivine,Olivine
9099,59106,Olivine,EMP,36.8,0.02,0.07,0.0,27.3,0.0,35.7,,,1.13,0.0,0.0,,Olivine,Olivine
9100,59392,Olivine,EMP,37.77,0.0,0.05,0.0,19.73,0.21,41.05,,,0.26,0.02,0.0,,Olivine,Olivine
9101,59393,Olivine,EMP,38.38,0.0,0.08,0.0,23.19,0.15,38.65,,,0.24,0.0,0.0,,Olivine,Olivine
9102,59394,Olivine,EMP,38.69,0.0,0.17,0.0,18.11,0.0,41.79,,,0.25,0.06,0.0,,Olivine,Olivine
9103,59395,Olivine,EMP,39.16,0.07,0.08,0.0,17.97,0.25,42.62,,,0.28,0.0,0.0,,Olivine,Olivine
9104,59396,Olivine,EMP,40.31,0.0,0.05,0.0,12.36,0.21,46.7,,,0.34,0.0,0.0,0.05,Olivine,Olivine
9105,59397,Olivine,EMP,40.07,0.0,0.0,0.0,13.7,0.36,45.8,,,0.06,0.0,0.0,0.04,Olivine,Olivine
9106,59971,Olivine,EMP,41.24,0.01,0.15,0.18,5.56,0.07,51.6,0.11,,0.2,0.02,0.01,,Olivine,Olivine
9107,59972,Olivine,EMP,41.22,0.01,0.13,0.11,3.63,0.07,52.8,0.11,,0.17,0.02,0.02,,Olivine,Olivine
9108,59973,Olivine,EMP,41.68,0.01,0.22,0.21,5.43,0.08,51.73,0.11,,0.18,0.03,0.02,,Olivine,Olivine
9109,59974,Olivine,EMP,41.43,0.01,0.19,0.18,5.25,0.09,51.65,0.06,,0.18,0.04,0.01,,Olivine,Olivine
9110,59975,Olivine,EMP,41.49,0.01,0.2,0.17,5.03,0.07,51.95,0.12,,0.2,0.03,0.01,,Olivine,Olivine
9111,59976,Olivine,EMP,42.04,0.01,0.19,0.17,4.35,0.06,53.29,0.1,,0.17,0.02,0.004,,Olivine,Olivine
9112,59977,Olivine,EMP,41.6,0.01,0.23,0.16,6.11,0.09,50.21,0.15,,0.22,0.04,0.01,,Olivine,Olivine
9113,59978,Olivine,EMP,41.97,0.01,0.19,0.13,4.5,0.07,52.39,0.06,,0.14,0.02,0.01,,Olivine,Olivine
9114,59979,Olivine,EMP,41.51,0.002,0.26,0.16,4.94,0.07,52.22,0.17,,0.15,0.05,0.004,,Olivine,Olivine
9115,59980,Olivine,EMP,41.9,0.01,0.26,0.13,3.73,0.03,53.06,0.24,,0.16,0.04,0.01,,Olivine,Olivine
9116,59981,Olivine,EMP,41.76,0.004,0.24,0.07,3.23,0.05,53.62,0.11,,0.13,0.05,0.01,,Olivine,Olivine
9121,60370,Olivine,EMP,43.05,0.0,0.0,0.09,2.96,0.07,54.24,0.32,,0.03,0.04,0.0,,Olivine,Olivine
9122,60371,Olivine,EMP,41.98,0.0,0.0,0.09,2.81,0.06,53.9,0.32,,0.04,0.04,0.0,,Olivine,Olivine
9123,60372,Olivine,EMP,42.92,0.01,0.0,0.09,2.73,0.06,53.91,0.28,,0.03,0.04,0.0,,Olivine,Olivine
9124,60373,Olivine,EMP,42.92,0.0,0.01,0.09,3.46,0.07,53.26,0.31,,0.03,0.03,0.0,,Olivine,Olivine
9125,60374,Olivine,EMP,43.33,0.0,0.0,0.07,2.82,0.07,53.64,0.31,,0.02,0.03,0.0,,Olivine,Olivine
9126,60375,Olivine,EMP,38.26,0.023,0.09,0.07,22.64,0.07,39.22,0.02,,0.34,0.02,0.0,,Olivine,Olivine
9127,60376,Olivine,EMP,39.98,0.0033,0.01,0.13,1.76,0.11,46.21,12.07,,0.09,0.04,0.0,,Olivine,Olivine
9128,60377,Olivine,EMP,42.03,0.0037,0.0,0.09,0.29,0.07,55.9,0.06,,0.05,0.05,0.0,,Olivine,Olivine
9129,60378,Olivine,EMP,41.9,0.0053,0.0,0.04,3.63,0.07,53.31,0.32,,0.06,0.04,0.0,,Olivine,Olivine
9133,61182,Olivine,EMP,39.03666667,0.040533333,0.088633333,0.06405,18.21166667,0.256183333,41.73666667,0.179,,0.3967,0.0,0.0,,Olivine,Olivine
9134,61183,Olivine,EMP,39.03,0.0,0.0583375,0.060333333,16.615,0.2883125,43.80375,0.1967875,,0.3226625,0.0,0.0,,Olivine,Olivine
9135,61184,Olivine,EMP,38.83714286,0.054514286,0.0695,0.0554,19.37857143,0.331414286,40.86285714,0.243514286,,0.378185714,0.0,0.0,,Olivine,Olivine
9136,61185,Olivine,EMP,38.80214286,0.0,0.050028571,0.058066667,17.92071429,0.299192857,42.81785714,0.2298,,0.316571429,0.0,0.0,,Olivine,Olivine
9137,61186,Olivine,EMP,39.83538462,0.008746154,0.065292308,0.055946154,15.06538462,0.241292308,45.13076923,0.242992308,,0.287646154,0.0,0.0,,Olivine,Olivine
9138,61187,Olivine,EMP,38.44714286,0.0,0.030571429,0.0533,17.54857143,0.349685714,41.84,0.088171429,,0.413057143,0.0,0.0,,Olivine,Olivine
9139,61188,Olivine,EMP,39.21857143,0.0,0.025628571,0.056542857,14.92285714,0.278971429,44.34571429,0.218157143,,0.378728571,0.0,0.0,,Olivine,Olivine
9140,61189,Olivine,EMP,38.21888889,0.0,0.048644444,0.078666667,20.07555556,0.309833333,39.63666667,0.187155556,,0.368822222,0.0,0.0,,Olivine,Olivine
9141,61190,Olivine,EMP,38.822,0.0,0.03507,0.05815,16.535,0.30156,42.619,0.28328,,0.35294,0.0,0.0,,Olivine,Olivine
9142,61191,Olivine,EMP,38.43545455,0.0,0.044581818,0.067145455,19.49818182,0.315772727,40.22636364,0.260572727,,0.347254545,0.0,0.0,,Olivine,Olivine
9160,61295,Olivine,EMP,41.04,0.03,0.07,0.13,4.75,0.06,52.47,0.26,,0.15,0.01,0.0,,Olivine,Olivine
9161,61296,Olivine,EMP,42.29,0.01,0.06,0.15,3.95,0.07,54.47,0.01,,0.12,0.01,0.01,,Olivine,Olivine
9162,61297,Olivine,EMP,42.23,0.01,0.08,0.12,3.98,0.06,54.36,0.01,,0.12,0.0,0.0,,Olivine,Olivine
9163,61298,Olivine,EMP,42.05,0.0,0.1,0.17,5.55,0.09,52.66,0.05,,0.16,0.02,0.01,,Olivine,Olivine
9164,61299,Olivine,EMP,41.41,0.0,0.12,0.16,7.01,0.09,52.47,0.1,,0.15,0.02,0.0,,Olivine,Olivine
9165,61300,Olivine,EMP,42.16,0.01,0.13,0.11,5.17,0.08,53.02,0.12,,0.18,0.03,0.0,,Olivine,Olivine
9166,61301,Olivine,EMP,42.26,0.01,0.17,0.09,5.6,0.08,52.2,0.12,,0.13,0.05,0.0,,Olivine,Olivine
9167,61809,Olivine,EMP,40.4,0.02,0.0,0.08,8.06,0.0,51.6,,,0.14,0.0,0.0,0.0,Olivine,Olivine
9168,61915,Olivine,EMP,43.113,0.0,0.05875,0.0,0.45025,0.0,57.445875,,,0.4865,0.0,0.0,,Olivine,Olivine
9169,61916,Olivine,EMP,41.11011111,0.0,0.034888889,0.0,0.362111111,0.0,57.65722222,,,0.523777778,0.0,0.0,,Olivine,Olivine
9170,61917,Olivine,EMP,42.945,0.0,0.050857143,0.0,0.225285714,0.0,57.39528571,,,0.453428571,0.0,0.0,,Olivine,Olivine
9171,61918,Olivine,EMP,42.846,0.0,0.034363636,0.0,0.234454545,0.0,57.10790909,,,0.523454545,0.0,0.0,,Olivine,Olivine
9172,61919,Olivine,EMP,41.96833333,0.0,0.034833333,0.0,0.005833333,0.0,56.61283333,,,0.566833333,0.0,0.0,,Olivine,Olivine
9173,61920,Olivine,EMP,41.9545,0.0,0.046666667,0.0,0.026833333,0.0,56.18066667,,,0.538,0.0,0.0,,Olivine,Olivine
9174,61921,Olivine,EMP,42.99,0.0,0.03,0.0,0.113,0.0,56.1,,,0.36,0.0,0.0,,Olivine,Olivine
9175,61922,Olivine,EMP,42.8,0.0,0.04,0.0,0.365,0.0,55.57,,,0.369,0.0,0.0,,Olivine,Olivine
9176,61923,Olivine,EMP,43.3,0.0,0.039,0.0,0.35,0.0,56.1,,,0.43,0.0,0.0,,Olivine,Olivine
9177,61924,Olivine,EMP,43.33,0.0,0.026,0.0,0.0,0.0,56.2,,,0.393,0.0,0.0,,Olivine,Olivine
9178,61925,Olivine,EMP,43.17,0.0,0.022,0.0,0.0,0.0,56.1,,,0.375,0.0,0.0,,Olivine,Olivine
9179,61926,Olivine,EMP,42.8,0.0,0.032,0.0,0.0,0.0,56.08,,,0.38,0.0,0.0,,Olivine,Olivine
9180,61927,Olivine,EMP,41.2,0.0,0.08,0.0,9.5,0.0,49.2,,,0.3,0.0,0.0,,Olivine,Olivine
9181,61979,Olivine,EMP,35.55,0.03,0.04,0.0,35.26,0.57,28.08,,,0.31,0.02,0.0,0.09,Olivine,Olivine
9182,61980,Olivine,EMP,37.14,0.01,0.07,0.0,30.62,0.52,32.66,,,0.27,0.01,0.0,0.06,Olivine,Olivine
9183,61981,Olivine,EMP,36.68,0.02,0.08,0.0,28.98,0.49,32.83,,,0.24,0.03,0.0,0.19,Olivine,Olivine
9184,61982,Olivine,EMP,35.2,0.02,0.21,0.0,32.22,0.57,29.2,,,0.34,0.02,0.0,0.09,Olivine,Olivine
9185,61983,Olivine,EMP,35.83,0.02,0.1,0.0,28.61,0.5,33.31,,,0.27,0.08,0.03,0.19,Olivine,Olivine
9186,62143,Olivine,EMP,38.9,0.3,0.07,0.08,17.7,0.91,41.7,,,0.14,0.0,0.0,,Olivine,Olivine
9187,62144,Olivine,EMP,38.5,0.3,0.06,0.04,21.9,1.02,39.1,,,0.11,0.0,0.0,,Olivine,Olivine
9188,62937,Olivine,EMP,41.0,0.01,0.153,0.05,8.3,0.09,49.46,,,0.246,0.026,0.0,,Olivine,Olivine
9189,62938,Olivine,EMP,40.8,0.02,0.17,0.03,10.16,0.11,48.76,,,0.23,0.04,0.004,,Olivine,Olivine
9190,62939,Olivine,EMP,40.95,0.02,0.14,0.03,8.66,0.11,49.92,,,0.23,0.03,0.005,,Olivine,Olivine
9191,62940,Olivine,EMP,40.2,0.02,0.16,0.05,9.23,0.1,49.05,,,0.23,0.04,0.011,,Olivine,Olivine
9192,62941,Olivine,EMP,40.53,0.01,0.16,0.03,10.58,0.12,48.57,,,0.22,0.03,0.006,,Olivine,Olivine
9193,62942,Olivine,EMP,41.42,0.02,0.15,0.06,6.71,0.09,52.08,,,0.22,0.02,-0.001,,Olivine,Olivine
9194,62943,Olivine,EMP,41.14,0.022,0.145,0.06,8.29,0.093,50.37,,,0.23,0.038,0.003,,Olivine,Olivine
9195,62944,Olivine,EMP,41.26,0.008,0.169,0.09,6.5,0.1,51.11,,,0.22,0.028,0.004,,Olivine,Olivine
9196,62945,Olivine,EMP,41.33,0.02,0.175,0.04,8.29,0.1,50.53,,,0.237,0.022,-0.002,,Olivine,Olivine
9197,62946,Olivine,EMP,41.06,0.031,0.18,0.07,8.34,0.11,50.82,,,0.23,0.03,0.001,,Olivine,Olivine
9198,62947,Olivine,EMP,40.7,0.032,0.173,0.03,9.98,0.1,48.5,,,0.257,0.08,0.018,,Olivine,Olivine
9199,62948,Olivine,EMP,41.06,0.011,0.17,0.08,9.8,0.11,48.9,,,0.27,0.04,0.004,,Olivine,Olivine
9200,62949,Olivine,EMP,40.78,0.024,0.187,0.043,10.5,0.11,48.04,,,0.248,0.042,0.003,,Olivine,Olivine
9201,62995,Olivine,EMP,40.6,0.03,0.128,0.08,9.62,0.117,49.1,,,0.22,0.018,0.005,,Olivine,Olivine
9202,62996,Olivine,EMP,40.71,0.03,0.118,0.086,9.75,0.12,48.3,,,0.22,0.025,0.004,,Olivine,Olivine
9203,62997,Olivine,EMP,40.82,0.014,0.119,0.08,9.58,0.11,48.6,,,0.228,0.011,0.007,,Olivine,Olivine
9204,62998,Olivine,EMP,40.9,0.02,0.14,0.08,9.61,0.11,49.3,,,0.23,0.015,0.005,,Olivine,Olivine
9205,62999,Olivine,EMP,40.82,0.02,0.1,0.05,10.06,0.09,48.77,,,0.188,0.017,0.004,,Olivine,Olivine
9206,63000,Olivine,EMP,41.19,0.02,0.101,0.032,9.81,0.08,48.9,,,0.19,0.06,0.0021,,Olivine,Olivine
9207,63001,Olivine,EMP,40.59,0.01,0.11,0.04,10.02,0.093,49.1,,,0.201,0.015,0.004,,Olivine,Olivine
9208,63002,Olivine,EMP,41.14,0.02,0.112,0.04,9.79,0.106,49.17,,,0.18,0.011,0.002,,Olivine,Olivine
9209,63003,Olivine,EMP,41.09,0.01,0.16,0.02,10.59,0.11,48.2,,,0.19,0.1,0.0016,,Olivine,Olivine
9210,63613,Olivine,EMP,42.9,0.0,0.15,0.0,0.0,0.0,57.1,,,0.24,0.0,0.0,,Olivine,Olivine
9211,63614,Olivine,EMP,42.3,0.0,0.12,0.0,0.0,0.0,56.6,,,0.26,0.0,0.0,,Olivine,Olivine
9212,63615,Olivine,EMP,42.2,0.0,0.2,0.0,0.0,0.0,56.6,,,0.3,0.0,0.0,,Olivine,Olivine
9213,63616,Olivine,EMP,41.4,0.02,0.03,0.06,5.8,0.17,52.4,,,0.42,0.01,0.0,,Olivine,Olivine
9232,64124,Olivine,EMP,39.8,0.05,0.07,0.0,12.77,0.12,45.6,,,0.32,0.0,0.0,0.0,Olivine,Olivine
9233,64125,Olivine,EMP,40.4,0.03,0.06,0.0,11.63,0.13,47.3,,,0.31,0.0,0.0,0.0,Olivine,Olivine
9234,64126,Olivine,EMP,40.3,0.0,0.08,0.0,10.4,0.12,47.6,,,0.25,0.0,0.0,0.05,Olivine,Olivine
9235,64127,Olivine,EMP,40.2,0.0,0.08,0.0,12.2,0.1,47.0,,,0.25,0.0,0.0,0.04,Olivine,Olivine
9237,64227,Olivine,EMP,41.04,0.03,0.07,0.13,4.75,0.06,52.47,0.26,,0.15,0.01,0.0,,Olivine,Olivine
9238,64228,Olivine,EMP,42.29,0.01,0.06,0.15,3.95,0.07,54.47,0.01,,0.12,0.01,0.01,,Olivine,Olivine
9239,64229,Olivine,EMP,42.23,0.01,0.08,0.12,3.98,0.06,54.36,0.01,,0.12,0.0,0.0,,Olivine,Olivine
9240,64230,Olivine,EMP,42.05,0.0,0.1,0.17,5.55,0.09,52.66,0.05,,0.16,0.02,0.01,,Olivine,Olivine
9241,64231,Olivine,EMP,41.41,0.0,0.12,0.16,7.01,0.09,52.47,0.1,,0.15,0.02,0.0,,Olivine,Olivine
9242,64232,Olivine,EMP,42.16,0.01,0.13,0.11,5.17,0.08,53.02,0.12,,0.18,0.03,0.0,,Olivine,Olivine
9243,64233,Olivine,EMP,42.26,0.01,0.17,0.09,5.6,0.08,52.2,0.12,,0.13,0.05,0.0,,Olivine,Olivine
9244,64320,Olivine,EMP,40.74,0.022,0.07,0.013,9.94,0.14,48.56,0.324,,0.21,0.0,0.0,,Olivine,Olivine
9245,64321,Olivine,EMP,40.5,0.02,0.069,0.013,9.86,0.14,48.5,0.329,,0.2,0.0,0.0,,Olivine,Olivine
9246,64322,Olivine,EMP,40.29,0.018,0.07,0.013,9.99,0.14,48.11,0.371,,0.22,0.0,0.0,,Olivine,Olivine
9247,64323,Olivine,EMP,40.88,0.009,0.09,0.011,9.47,0.13,48.97,0.381,,0.21,0.0,0.0,,Olivine,Olivine
9248,64324,Olivine,EMP,41.02,0.01,0.08,0.01,9.64,0.136,48.73,0.381,,0.204,0.0,0.0,,Olivine,Olivine
9249,64325,Olivine,EMP,41.03,0.02,0.14,0.013,9.83,0.14,47.92,0.37,,0.27,0.0,0.0,,Olivine,Olivine
9250,64326,Olivine,EMP,40.95,0.029,0.07,0.013,9.55,0.14,48.51,0.497,,0.22,0.0,0.0,,Olivine,Olivine
9251,64327,Olivine,EMP,41.07,0.02,0.04,0.018,9.38,0.14,48.84,0.408,,0.27,0.0,0.0,,Olivine,Olivine
9252,64328,Olivine,EMP,41.03,0.02,0.1,0.011,9.76,0.143,48.15,0.782,,0.25,0.0,0.0,,Olivine,Olivine
9253,64329,Olivine,EMP,41.14,0.0016,0.14,0.008,9.91,0.14,48.39,0.39,,0.25,0.0,0.0,,Olivine,Olivine
9254,64330,Olivine,EMP,41.16,0.022,0.03,0.018,9.68,0.147,47.13,2.063,,0.26,0.0,0.0,,Olivine,Olivine
9255,64331,Olivine,EMP,41.0,0.02,0.15,0.011,11.3,0.147,46.71,1.476,,0.29,0.0,0.0,,Olivine,Olivine
9256,64332,Olivine,EMP,40.54,0.019,0.064,0.016,9.86,0.14,48.28,0.612,,0.2,0.0,0.0,,Olivine,Olivine
9257,64371,Olivine,EMP,40.43,0.03,0.07,0.03,7.23,0.1,52.17,0.12,,0.24,0.03,0.01,,Olivine,Olivine
9258,64372,Olivine,EMP,41.32,0.05,0.05,0.06,7.7,0.12,51.56,0.05,,0.1,0.02,0.005,,Olivine,Olivine
9259,64373,Olivine,EMP,40.63,0.02,0.07,0.02,7.27,0.1,51.79,0.08,,0.17,0.04,0.0,,Olivine,Olivine
9260,64374,Olivine,EMP,40.86,0.03,0.06,0.02,6.79,0.09,52.15,0.08,,0.15,0.03,0.01,,Olivine,Olivine
9261,64375,Olivine,EMP,41.11,0.01,0.06,0.02,6.2,0.09,52.88,0.07,,0.13,0.05,0.01,,Olivine,Olivine
9262,64376,Olivine,EMP,41.11,0.01,0.06,0.02,6.2,0.09,52.88,0.07,,0.13,0.05,0.01,,Olivine,Olivine
9263,64539,Olivine,EMP,40.84,0.06,0.02,0.01,9.87,0.58,47.52,0.32,,0.11,0.01,0.0,,Olivine,Olivine
9264,64540,Olivine,EMP,42.1,0.02,0.02,0.01,3.06,0.54,52.5,0.17,,0.13,0.01,0.0,,Olivine,Olivine
